l=-2, p=37, p2=24, z=3.1112432419273564, z2=0.9102737264748417, w=0.0010829497498953016, w2=0.0010221010857968179, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=24, p2=38, z=0.5421059558086057, z2=2.2204107144460723, w=0.0010814190181070112, w2=0.0010579126521965139, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=39, p2=24, z=1.0780326210877227, z2=2.0036532426972076, w=0.0010442647924518852, w2=0.0010194158234743498, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=40, p2=21, z=2.7521062244100905, z2=2.24565118791745, w=0.0010821064808434358, w2=0.0010815648483480725, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=30, p2=32, z=2.4684576376625746, z2=1.7766154348283234, w=0.0010806239933172455, w2=0.0010455782413897705, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=37, p2=25, z=2.2044995778100116, z2=2.1660447959461786, w=0.001035516858403663, w2=0.0010520743659620186, val_np=(nan+nanj), val_jax=-0j
l=3, p=36, p2=24, z=0.20129584143267026, z2=0.2873691243088157, w=0.0010321466325765689, w2=0.001042974375424804, val_np=(nan+nanj), val_jax=(-0+0j)
l=-2, p=26, p2=35, z=0.964333849707063, z2=3.364553433258109, w=0.001092664764934922, w2=0.00103936269523316, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=30, p2=31, z=3.6802714205827596, z2=0.34240882221168323, w=0.0010017857955873758, w2=0.0010395761617423443, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=27, p2=34, z=1.780053693405557, z2=2.759797715715916, w=0.0010627932169623617, w2=0.0010356608557632201, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=39, p2=23, z=0.4811958258611403, z2=3.217662808821562, w=0.0010590338736748558, w2=0.0010039289056110834, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=21, p2=40, z=1.0733013156818543, z2=2.567776106646866, w=0.0010322301155062258, w2=0.001068308677529026, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=35, p2=27, z=0.4796185077147543, z2=0.6836609340558613, w=0.001054363639810857, w2=0.0010263412935490913, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=28, p2=34, z=2.0035418118600354, z2=3.2372711246601336, w=0.001010249500786153, w2=0.001031736247453469, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=30, p2=30, z=1.3176230897474484, z2=3.1354259134624933, w=0.0010691204936977144, w2=0.001048928148851619, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=39, p2=21, z=3.4264848461724746, z2=1.8645934398901636, w=0.0010024578194377143, w2=0.0010324129826853662, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=33, p2=28, z=1.7062347268162004, z2=2.016040756458576, w=0.0010979105200856632, w2=0.0010510164306611503, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=31, p2=30, z=2.287938365145687, z2=0.9104535301679446, w=0.0010041588611691757, w2=0.001091016390367654, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=38, p2=23, z=1.520316638212491, z2=1.818680307939356, w=0.001001984638707104, w2=0.0010406539203734549, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=33, p2=28, z=2.326147079862614, z2=3.7549690916011462, w=0.0010442855865850386, w2=0.0010479084610416516, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=40, p2=23, z=0.7367999776595365, z2=1.2488810872857274, w=0.001008328973494438, w2=0.0010266829340152307, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=26, p2=34, z=1.8054307321507257, z2=0.01936697402264278, w=0.0010515440056707848, w2=0.0010512115102467058, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=30, p2=30, z=0.6084379861887775, z2=3.203677071290533, w=0.0010621021129955596, w2=0.001043505099594417, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=36, p2=24, z=0.9182007131640307, z2=2.239875491917991, w=0.001003451874556535, w2=0.001086688632914227, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=31, p2=29, z=2.462657183293075, z2=1.9304841571848115, w=0.0010209349941472218, w2=0.001027026110242047, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=37, p2=24, z=0.211272592904982, z2=3.280594367225494, w=0.0010418233438656286, w2=0.0010950646922493602, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=1.6738835835228416, z2=2.538204620706988, w=0.001044574112127747, w2=0.0010453842434139692, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=38, p2=23, z=0.7764334031472642, z2=2.7391272533098734, w=0.0010237806759937765, w2=0.0010121222665698869, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=40, p2=22, z=2.7598327639519735, z2=2.6879758428394287, w=0.001089139996100684, w2=0.0010279762019285911, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=28, p2=32, z=3.7681833965777836, z2=1.5634832322772905, w=0.0010308096727708182, w2=0.001026875748091022, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=21, p2=40, z=0.45054000605786254, z2=2.129318784825285, w=0.0010364489231363748, w2=0.0010486583788927696, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=26, p2=36, z=0.31373773877527017, z2=3.137228180437078, w=0.0010880685782255668, w2=0.0010326202948596444, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=36, p2=24, z=0.5653432072036714, z2=2.562953512175968, w=0.0010569783395061399, w2=0.001049245637261659, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=35, p2=26, z=2.2915157757357525, z2=2.0913166080264665, w=0.0010541218201331956, w2=0.0010043517387239918, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=28, p2=32, z=0.5260750473985273, z2=3.060040133130006, w=0.001006714286756052, w2=0.0010006537356011564, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=40, p2=21, z=1.3189799532015707, z2=0.29041202621623713, w=0.0010808003068234165, w2=0.0010709718012244594, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=36, p2=24, z=2.1575963987326574, z2=0.7883069298044647, w=0.0010930680102939278, w2=0.0010466290209561442, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=27, p2=34, z=1.7839178461376564, z2=3.359608042336917, w=0.0010489780095982728, w2=0.0010383926356065244, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=25, p2=37, z=1.7801289576380532, z2=3.555352676238231, w=0.0010148121987113726, w2=0.00109588665689007, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=38, p2=23, z=2.227570923242026, z2=3.740659278021519, w=0.001030947247292405, w2=0.0010153707052168045, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=38, p2=25, z=0.9991553095046778, z2=1.9415910267722047, w=0.0010184166037252437, w2=0.0010507781027600293, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=22, p2=40, z=0.3353630266964479, z2=0.9795178974079066, w=0.001002030885961284, w2=0.0010889965156453399, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=37, p2=24, z=0.007221695480623757, z2=1.7626066368842832, w=0.0010816507776591634, w2=0.0010817251995394997, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=36, p2=26, z=2.2883396997803955, z2=0.4218129480175814, w=0.0010708424070376746, w2=0.0010378403601295346, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=32, p2=31, z=2.085185193080688, z2=3.284500748540047, w=0.0010367046910505807, w2=0.00102885068542195, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=38, p2=24, z=1.751184684347584, z2=1.242080904436828, w=0.0010841245920578562, w2=0.0010709923481932039, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=23, p2=37, z=2.861279677764501, z2=1.672627511030309, w=0.0010248270533662115, w2=0.0010329306997236035, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=38, p2=23, z=2.3921696057859663, z2=3.115928004774486, w=0.0010666715658340902, w2=0.0010989195172932157, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=37, p2=23, z=3.057302537805801, z2=1.8173140320265693, w=0.0010141807171712253, w2=0.0010461254490790985, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=35, p2=27, z=3.0602626877717523, z2=3.4641174425008816, w=0.001055853095916052, w2=0.0010466132651164482, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=36, p2=24, z=1.7751579177371406, z2=0.14026964721301682, w=0.0010587561250585264, w2=0.0010286171474723459, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=39, p2=22, z=1.7851111575946907, z2=1.375589702508018, w=0.0010744140558767228, w2=0.0010029177778766757, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=28, p2=33, z=0.9665759549013317, z2=1.2592497463243006, w=0.0010574993063498458, w2=0.0010311353569315786, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=30, p2=30, z=0.41646087614742255, z2=1.5946425726418667, w=0.0010924913815298872, w2=0.0010866663125144178, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=40, p2=20, z=2.924884191922896, z2=1.0266855885830846, w=0.0010639037084752105, w2=0.0010511172157431903, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=38, p2=23, z=2.7363331943974862, z2=2.5709830917737504, w=0.0010074039480533353, w2=0.0010986681374450058, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=23, p2=38, z=2.841829510439501, z2=0.2800302075031172, w=0.0010823368793774655, w2=0.0010517898942365867, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=38, p2=23, z=1.7688219151209539, z2=2.396975090924502, w=0.0010047411099885597, w2=0.0010491832634743588, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=21, p2=39, z=1.7997277843934072, z2=2.357985523449734, w=0.0010821775352333602, w2=0.001065419051026277, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=22, p2=40, z=3.1436098651749167, z2=3.0334057833075354, w=0.00106726823393709, w2=0.0010202656379545163, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=23, p2=37, z=1.38717081704856, z2=3.7511718960192546, w=0.0010390595663462316, w2=0.0010112626572038133, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=31, p2=29, z=0.13926648915343118, z2=0.8684190172055553, w=0.0010107358931611657, w2=0.0010573720218412638, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=28, p2=34, z=1.8018891002909005, z2=3.532003928019843, w=0.001047491262119493, w2=0.0010608854815756482, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=26, p2=37, z=3.658739607669831, z2=2.434792487093217, w=0.0010142744690650597, w2=0.0010505563945359517, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=23, p2=40, z=2.016705653248316, z2=2.7764215531877143, w=0.001030578695772128, w2=0.0010401561062558465, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=21, p2=39, z=2.74856830689844, z2=0.9870426982962468, w=0.001037443499449308, w2=0.001076757938350547, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=32, p2=30, z=2.3284994287362575, z2=3.6015989703415827, w=0.0010646752080142995, w2=0.0010556225851482803, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=38, p2=25, z=2.5899198703204607, z2=1.8050256019822615, w=0.0010301326439696099, w2=0.00103805394111185, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=21, p2=40, z=0.8928851549339802, z2=1.1418099946396105, w=0.001044814608476902, w2=0.0010569249128284427, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=36, p2=24, z=0.06356618342998292, z2=3.310145752229058, w=0.0010947415979818585, w2=0.0010469177852875768, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=25, p2=38, z=3.379659901406484, z2=1.887339234673027, w=0.00101137345682419, w2=0.0010123011562180294, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=26, p2=34, z=1.4404843102856468, z2=0.8169385181363445, w=0.0010282764351351192, w2=0.00103403505161856, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=40, p2=23, z=2.4335178297444244, z2=3.076432164098149, w=0.0010785627787609914, w2=0.0010562836461346355, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=40, p2=20, z=3.5075444699846026, z2=2.019931733544932, w=0.0010105008632052288, w2=0.0010168131004196976, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=30, p2=31, z=2.9717320668893272, z2=0.6200097378908456, w=0.001028370591644587, w2=0.0010089408441161943, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=40, p2=20, z=0.854511019900647, z2=0.5251446549963219, w=0.0010210410338329884, w2=0.001006616853859389, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=25, p2=37, z=1.7095718102905864, z2=2.3328710860615525, w=0.0010275679041491267, w2=0.0010657918777942535, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=27, p2=33, z=1.171455898131296, z2=2.846652477650571, w=0.0010801628086314838, w2=0.0010449176755384826, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=26, p2=36, z=1.8726414091822974, z2=1.2242323831422803, w=0.001075108761196127, w2=0.0010851079772284877, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=29, p2=33, z=3.8434710172549935, z2=0.25412559058145506, w=0.0010003269472254298, w2=0.0010729854388458245, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=40, p2=20, z=2.465918049933226, z2=3.2537587140548476, w=0.0010947487469022542, w2=0.001055786715000018, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=38, p2=23, z=2.4644570131527814, z2=0.1577726227971417, w=0.0010627759733165681, w2=0.001047792499046309, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=33, p2=27, z=0.21990002873606415, z2=2.754178440375079, w=0.0010894985176552953, w2=0.0010847289351582619, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=33, p2=28, z=0.008530858888051234, z2=2.641661900670398, w=0.0010495801886386234, w2=0.0010920316140795735, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=31, p2=32, z=1.759678133281926, z2=3.5412876935590734, w=0.0010290740367445805, w2=0.001085758688430213, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=21, p2=40, z=3.084816997871014, z2=3.811692165523049, w=0.0010087838675024146, w2=0.001004099006928628, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=34, p2=26, z=3.586205397284884, z2=1.9786326145061226, w=0.0010861452298043255, w2=0.0010346076063213008, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=25, p2=37, z=3.7215509288793145, z2=2.509358480155994, w=0.0010990942862008865, w2=0.001007461388333045, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=24, p2=36, z=3.7981114976842165, z2=1.5842756166086809, w=0.0010893795170636574, w2=0.0010949001976775258, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=39, p2=22, z=2.9771720322129913, z2=1.274532995408731, w=0.0010033653967233412, w2=0.0010818539275224083, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=29, p2=32, z=2.3280270904723994, z2=2.3225511763485454, w=0.001035508439634839, w2=0.00107766365279971, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=22, p2=40, z=3.221657960356026, z2=2.955013679384618, w=0.0010541947360891795, w2=0.001086530982508253, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=39, p2=23, z=0.6520607121455796, z2=2.341887753071617, w=0.0010628261403240091, w2=0.0010730239261879306, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=33, p2=29, z=3.765470043307047, z2=1.4612817548385442, w=0.001067913997118288, w2=0.0010160162834009015, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=25, p2=37, z=1.0335577073186926, z2=0.9172587333364689, w=0.0010717771538028983, w2=0.0010578467878120154, val_np=(nan+nanj), val_jax=-0j
l=-2, p=24, p2=37, z=1.1912625670221437, z2=3.669315293258393, w=0.0010044218632548928, w2=0.0010805335376579883, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=31, p2=31, z=1.6076310024166995, z2=1.5181811538017607, w=0.0010921661263104234, w2=0.0010784194758588924, val_np=(nan+nanj), val_jax=(-0+0j)
l=-1, p=35, p2=27, z=0.22812126986353387, z2=1.5060075443442926, w=0.001048548691522515, w2=0.0010204642633020679, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=28, p2=35, z=2.8530142291230387, z2=0.6164550431727203, w=0.00103799422624173, w2=0.001085547873891614, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=26, p2=34, z=3.1624497012091752, z2=2.9055438627703, w=0.0010437829407205636, w2=0.0010300281741958946, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=28, p2=33, z=2.3627593462607925, z2=1.3583740187598161, w=0.0010701374748536383, w2=0.0010005034063379308, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=0.9896378641166343, z2=1.8925794953135981, w=0.0010098802717979406, w2=0.0010693728791596165, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=1.4490125286493118, z2=0.462591158720651, w=0.001046092739671613, w2=0.0010174022982304106, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=30, p2=32, z=1.2921750162663888, z2=1.2074829645354195, w=0.0010826854673923667, w2=0.001011724365552738, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=23, p2=39, z=1.0005811027199576, z2=1.4141656570689638, w=0.0010844955518350078, w2=0.0010511050506825375, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=29, p2=34, z=2.066786777555773, z2=2.635777342145428, w=0.0010195628369869343, w2=0.0010893473791079814, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=26, p2=36, z=1.6030474938635313, z2=1.2303913292506805, w=0.0010842658922669396, w2=0.0010881015666537365, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=28, p2=33, z=2.495694683401409, z2=2.1752788377806147, w=0.0010547112930370357, w2=0.0010549533778830868, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=0.30838853174369785, z2=3.265322583585674, w=0.001033516890082404, w2=0.0010630714472398477, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=24, p2=37, z=2.4751482483318945, z2=3.0706457063236656, w=0.0010170716518676228, w2=0.0010170856835307806, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=22, p2=40, z=2.673028320415158, z2=1.0672451614509166, w=0.001059555315423624, w2=0.0010737212100342967, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=21, p2=39, z=1.1328882852082807, z2=2.844049617006939, w=0.001043287538068606, w2=0.001068471073883631, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=33, p2=29, z=1.175762274254523, z2=1.7377243132517408, w=0.001021308924831417, w2=0.0010992956340098322, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=39, p2=22, z=0.7462829414036651, z2=1.3566225123054607, w=0.0010629795176699856, w2=0.0010194451352967258, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=36, p2=24, z=2.5401282356135257, z2=3.5888307295918818, w=0.0010884775084134982, w2=0.0010523003319147298, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=30, p2=32, z=3.41589393628092, z2=3.3386888973897917, w=0.0010863839696708905, w2=0.0010304022166504525, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=38, p2=24, z=2.785707264359323, z2=2.8491865473836064, w=0.0010385052761884646, w2=0.0010696553468965463, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=36, p2=25, z=3.240564088794341, z2=2.965516401578894, w=0.001084570917809306, w2=0.0010548175973305546, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=23, p2=39, z=3.625549666616911, z2=0.5735181660941645, w=0.0010042962994096288, w2=0.001096850251751299, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=23, p2=37, z=0.7148390982743958, z2=2.847552897818485, w=0.0010815101274712188, w2=0.0010099024301429185, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=40, p2=21, z=0.27617513154270285, z2=1.9080927580040985, w=0.0010232823057001051, w2=0.0010256732406213915, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=32, p2=31, z=0.6145142599484497, z2=3.8453693543430827, w=0.0010633842012851655, w2=0.001018487001846879, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=28, p2=32, z=3.811578756198366, z2=2.671960583501132, w=0.0010762959371466174, w2=0.001060400607075473, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=32, p2=30, z=0.6051069457194501, z2=3.6950859295388763, w=0.0010371459040317086, w2=0.0010987026543824016, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=24, p2=37, z=1.9789104270646278, z2=1.7814027951204277, w=0.0010186002118898702, w2=0.0010827145468656587, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=32, p2=31, z=2.9992862242493197, z2=3.725983576774743, w=0.0010546381095505974, w2=0.0010744497555583296, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=21, p2=39, z=3.226631800723395, z2=1.7289351310043148, w=0.0010200071995469942, w2=0.0010700919641166815, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=33, p2=27, z=3.1374765481423084, z2=2.279919857038911, w=0.0010140569215004239, w2=0.0010699656789728998, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=37, p2=23, z=0.33423807209147594, z2=0.010719043943852997, w=0.0010908909437989775, w2=0.0010867419852299467, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=29, p2=31, z=2.62135478328753, z2=3.183023272693614, w=0.0010433863454683216, w2=0.0010898585138549109, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=39, p2=21, z=1.106823277751734, z2=3.8362128940947438, w=0.001041561724719641, w2=0.0010523172188953481, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=21, p2=40, z=1.9452129862642389, z2=2.6683600936965086, w=0.0010427719784874936, w2=0.0010365247508597388, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=29, p2=32, z=3.477720022130213, z2=2.9593782752427744, w=0.0010233407493284133, w2=0.0010869309113333261, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=34, p2=28, z=3.459512419232953, z2=2.415067128504566, w=0.0010375242841028308, w2=0.0010545721801600088, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=29, p2=31, z=3.4684945894106542, z2=3.0794601149144674, w=0.001015874430211001, w2=0.0010291568527485994, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=34, p2=27, z=2.23374481923327, z2=1.9982605253668857, w=0.0010234464285390642, w2=0.0010146629492639508, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=22, p2=39, z=3.256783028489725, z2=1.4765707102313061, w=0.0010035395776364323, w2=0.0010571839707800815, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=22, p2=40, z=1.2724960252275492, z2=1.5556060396006608, w=0.0010826049080353906, w2=0.0010972211964374301, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=25, p2=38, z=0.0060514913155330285, z2=2.364742002844765, w=0.0010349305151757151, w2=0.0010381167425061364, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=28, p2=32, z=2.8659723246973554, z2=2.2594093364995818, w=0.0010173231466530782, w2=0.0010818568476641246, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=33, p2=29, z=0.014519747763546035, z2=1.1963113451350684, w=0.0010831633711112132, w2=0.001043624895590275, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=33, p2=27, z=2.8894797012910156, z2=2.6169006825306025, w=0.0010726727908922764, w2=0.0010183682557585332, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=24, p2=39, z=1.6702659798213997, z2=1.7376008081377121, w=0.0010671422953904355, w2=0.0010048500078455795, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=22, p2=39, z=1.0558163933456597, z2=3.8268067924388838, w=0.0010463021408783557, w2=0.0010623759376814758, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=24, p2=37, z=1.1672523444399918, z2=1.4770759975940777, w=0.0010506267569824893, w2=0.0010493617800624994, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=27, p2=34, z=1.8796180319344336, z2=2.7705667611275233, w=0.0010279458997700735, w2=0.00103340093964801, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=2.871321223481503, z2=1.0949780066360102, w=0.0010642733883722943, w2=0.0010342906612410287, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=21, p2=39, z=2.8231465623650895, z2=3.074941948190798, w=0.001047270694213104, w2=0.001088077042907915, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=35, p2=25, z=2.9351038233447357, z2=2.917111128660327, w=0.001083212872594056, w2=0.001055583339779441, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=34, p2=26, z=2.8506859497175148, z2=3.5897393854404642, w=0.0010514265897354667, w2=0.001096222346131983, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=24, p2=37, z=1.0211790577423698, z2=2.741748244345449, w=0.0010974086658771056, w2=0.0010279160557709656, val_np=(nan+nanj), val_jax=(nan+nanj)
l=2, p=36, p2=25, z=1.7169276079380078, z2=3.8626750868057207, w=0.0010022444341356326, w2=0.001045094801858032, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=31, p2=31, z=1.0291697161495494, z2=0.6340150809232388, w=0.0010013298842768547, w2=0.001072002527323292, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=23, p2=37, z=1.16251766783406, z2=3.566337625513808, w=0.001030348690421672, w2=0.0010185157040423195, val_np=(nan+nanj), val_jax=(nan+nanj)
l=1, p=24, p2=38, z=0.9714422819134717, z2=1.2870083794428688, w=0.001019229631139963, w2=0.001015291069081407, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-2, p=25, p2=36, z=1.3699599744340825, z2=2.3298459675993675, w=0.0010578987406135167, w2=0.0010104958244043357, val_np=(nan+nanj), val_jax=(nan+nanj)
l=3, p=29, p2=31, z=0.5633879407020222, z2=0.2591482613176113, w=0.001097566632116558, w2=0.0010531569067347617, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=36, p2=24, z=3.773752807580049, z2=2.40115090857947, w=0.0010794275907068317, w2=0.001059471964406947, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-3, p=39, p2=21, z=0.2249723494388381, z2=1.9964370368015951, w=0.0010371939804811792, w2=0.001069172981678358, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=31, p2=32, z=1.6933101290558783, z2=2.3661473211694686, w=0.001070916022996448, w2=0.001024996245193022, val_np=(nan+nanj), val_jax=(nan+nanj)
l=-1, p=26, p2=36, z=3.835131643449995, z2=2.024013166506342, w=0.001026722564241985, w2=0.0010843897615707093, val_np=(nan+nanj), val_jax=(nan+nanj)
l=0, p=35, p2=28, z=3.6812055249439366, z2=3.7212009334759584, w=0.0010056278875590506, w2=0.0010522638050511754, val_np=(nan+nanj), val_jax=(nan+nanj)
